table_name,source_row_number,reason_code,reason_detail,payload,run_id
db_devolucao,4851,required_null,Required columns null: chave,"{""cd"": 2, ""motivo"": ""MOTIVO: AVARIA"", ""nfd"": 56743, ""coddv"": 559407, ""descricao"": ""KELUS GEL 15G"", ""tipo"": ""UN"", ""qtd_dev"": 13, ""dt_gera"": ""2026-02-13"", ""chave"": null, ""geracao"": ""A"", ""source_file"": ""DB_DEVOLUCAO.xlsx"", ""source_row_number"": 4851}",5be24788-ac7b-41b7-a948-cba4b3154ea3
