table_name,source_row_number,reason_code,reason_detail,payload,run_id
db_div_blitz,93,duplicate_unique_key,"Duplicate row for unique keys ['cd', 'pedido', 'seq', 'filial', 'coddv']; kept last occurrence","{""cd"": 2, ""pedido"": 2026078, ""seq"": 2, ""filial"": 1089, ""coddv"": 754323, ""descricao"": ""DORFLEX DIP 1G CPD/10"", ""qtd_nfo"": 21, ""conf"": 20, ""vl_div"": 5.82, ""conferente"": 135208, ""data_conf"": ""2026-03-20"", ""qtd_venc"": 0, ""caixa"": ""41-8"", ""endereco"": ""M302.007.005.003"", ""zona"": ""M302"", ""source_file"": ""DB_BLITZ.xlsx"", ""source_row_number"": 93}",401d493e-0fb3-4069-b0ba-1841d0f923b9
db_div_blitz,230,duplicate_unique_key,"Duplicate row for unique keys ['cd', 'pedido', 'seq', 'filial', 'coddv']; kept last occurrence","{""cd"": 8, ""pedido"": 2026075, ""seq"": 8, ""filial"": 7446, ""coddv"": 300144, ""descricao"": ""SHP PANTENE HIDRATACAO 400ML"", ""qtd_nfo"": 0, ""conf"": 1, ""vl_div"": 22.08, ""conferente"": 70215887, ""data_conf"": ""2026-03-16"", ""qtd_venc"": 0, ""caixa"": ""15-9"", ""endereco"": ""NM39.002.002.002"", ""zona"": ""NM39"", ""source_file"": ""DB_BLITZ.xlsx"", ""source_row_number"": 230}",401d493e-0fb3-4069-b0ba-1841d0f923b9
db_div_blitz,272,duplicate_unique_key,"Duplicate row for unique keys ['cd', 'pedido', 'seq', 'filial', 'coddv']; kept last occurrence","{""cd"": 1, ""pedido"": 2026072, ""seq"": 1, ""filial"": 1487, ""coddv"": 615188, ""descricao"": ""ESM RISQUE CHIK POP 8ML NU"", ""qtd_nfo"": 0, ""conf"": 1, ""vl_div"": 4.08, ""conferente"": 143222, ""data_conf"": ""2026-03-16"", ""qtd_venc"": 0, ""caixa"": ""48-5"", ""endereco"": ""M17 .001.002.006"", ""zona"": ""M17"", ""source_file"": ""DB_BLITZ.xlsx"", ""source_row_number"": 272}",401d493e-0fb3-4069-b0ba-1841d0f923b9
db_div_blitz,420,duplicate_unique_key,"Duplicate row for unique keys ['cd', 'pedido', 'seq', 'filial', 'coddv']; kept last occurrence","{""cd"": 5, ""pedido"": 2026070, ""seq"": 5, ""filial"": 879, ""coddv"": 399060, ""descricao"": ""OLEO CAP ELSEVE EXTRAORDINARIO100ML"", ""qtd_nfo"": 6, ""conf"": 12, ""vl_div"": 227.46, ""conferente"": 123673, ""data_conf"": ""2026-03-12"", ""qtd_venc"": 0, ""caixa"": ""4-3"", ""endereco"": ""NM2 .027.003.001"", ""zona"": ""NM2"", ""source_file"": ""DB_BLITZ.xlsx"", ""source_row_number"": 420}",401d493e-0fb3-4069-b0ba-1841d0f923b9
db_div_blitz,994,duplicate_unique_key,"Duplicate row for unique keys ['cd', 'pedido', 'seq', 'filial', 'coddv']; kept last occurrence","{""cd"": 1, ""pedido"": 2026057, ""seq"": 1, ""filial"": 1367, ""coddv"": 496227, ""descricao"": ""ORLISTATE 120MG CAPS/60 GN-GERMED"", ""qtd_nfo"": 1, ""conf"": 0, ""vl_div"": 72.4, ""conferente"": 26888, ""data_conf"": ""2026-02-27"", ""qtd_venc"": 0, ""caixa"": ""27-2"", ""endereco"": ""M40 .005.003.003"", ""zona"": ""M40"", ""source_file"": ""DB_BLITZ.xlsx"", ""source_row_number"": 994}",401d493e-0fb3-4069-b0ba-1841d0f923b9
db_div_blitz,1105,duplicate_unique_key,"Duplicate row for unique keys ['cd', 'pedido', 'seq', 'filial', 'coddv']; kept last occurrence","{""cd"": 2, ""pedido"": 2026055, ""seq"": 2, ""filial"": 308, ""coddv"": 754218, ""descricao"": ""BEB PROT PIRAC 15G WHEY CHOCO 250ML"", ""qtd_nfo"": 0, ""conf"": 12, ""vl_div"": 61.44, ""conferente"": 135208, ""data_conf"": ""2026-02-25"", ""qtd_venc"": 0, ""caixa"": ""3-5"", ""endereco"": ""AL1 .003.003.003"", ""zona"": ""AL1"", ""source_file"": ""DB_BLITZ.xlsx"", ""source_row_number"": 1105}",401d493e-0fb3-4069-b0ba-1841d0f923b9
db_div_blitz,1106,duplicate_unique_key,"Duplicate row for unique keys ['cd', 'pedido', 'seq', 'filial', 'coddv']; kept last occurrence","{""cd"": 2, ""pedido"": 2026055, ""seq"": 2, ""filial"": 308, ""coddv"": 754218, ""descricao"": ""BEB PROT PIRAC 15G WHEY CHOCO 250ML"", ""qtd_nfo"": 0, ""conf"": 12, ""vl_div"": 61.44, ""conferente"": 135208, ""data_conf"": ""2026-02-25"", ""qtd_venc"": 0, ""caixa"": ""5-1"", ""endereco"": ""AL1 .003.003.003"", ""zona"": ""AL1"", ""source_file"": ""DB_BLITZ.xlsx"", ""source_row_number"": 1106}",401d493e-0fb3-4069-b0ba-1841d0f923b9
db_div_blitz,1109,duplicate_unique_key,"Duplicate row for unique keys ['cd', 'pedido', 'seq', 'filial', 'coddv']; kept last occurrence","{""cd"": 2, ""pedido"": 2026055, ""seq"": 2, ""filial"": 308, ""coddv"": 759376, ""descricao"": ""BEB PROT PIRAC 15G WHEY MORAN 250ML"", ""qtd_nfo"": 12, ""conf"": 0, ""vl_div"": 61.44, ""conferente"": 135208, ""data_conf"": ""2026-02-25"", ""qtd_venc"": 0, ""caixa"": ""3-5"", ""endereco"": ""AL1 .022.003.001"", ""zona"": ""AL1"", ""source_file"": ""DB_BLITZ.xlsx"", ""source_row_number"": 1109}",401d493e-0fb3-4069-b0ba-1841d0f923b9
db_div_blitz,1110,duplicate_unique_key,"Duplicate row for unique keys ['cd', 'pedido', 'seq', 'filial', 'coddv']; kept last occurrence","{""cd"": 2, ""pedido"": 2026055, ""seq"": 2, ""filial"": 308, ""coddv"": 759376, ""descricao"": ""BEB PROT PIRAC 15G WHEY MORAN 250ML"", ""qtd_nfo"": 12, ""conf"": 0, ""vl_div"": 61.44, ""conferente"": 135208, ""data_conf"": ""2026-02-25"", ""qtd_venc"": 0, ""caixa"": ""4-3"", ""endereco"": ""AL1 .022.003.001"", ""zona"": ""AL1"", ""source_file"": ""DB_BLITZ.xlsx"", ""source_row_number"": 1110}",401d493e-0fb3-4069-b0ba-1841d0f923b9
db_div_blitz,1249,duplicate_unique_key,"Duplicate row for unique keys ['cd', 'pedido', 'seq', 'filial', 'coddv']; kept last occurrence","{""cd"": 1, ""pedido"": 2026049, ""seq"": 1, ""filial"": 704, ""coddv"": 332356, ""descricao"": ""ELANI 28 3MG+0,03MG CPD/28"", ""qtd_nfo"": 0, ""conf"": 1, ""vl_div"": 57.0, ""conferente"": 8598, ""data_conf"": ""2026-02-21"", ""qtd_venc"": 0, ""caixa"": ""78-7"", ""endereco"": ""M58 .003.003.005"", ""zona"": ""M58"", ""source_file"": ""DB_BLITZ.xlsx"", ""source_row_number"": 1249}",401d493e-0fb3-4069-b0ba-1841d0f923b9
db_div_blitz,1329,duplicate_unique_key,"Duplicate row for unique keys ['cd', 'pedido', 'seq', 'filial', 'coddv']; kept last occurrence","{""cd"": 8, ""pedido"": 2026049, ""seq"": 8, ""filial"": 982, ""coddv"": 244716, ""descricao"": ""REMOV ESMALTE RISQUE 100ML"", ""qtd_nfo"": 1, ""conf"": 0, ""vl_div"": 7.5, ""conferente"": 70211097, ""data_conf"": ""2026-02-19"", ""qtd_venc"": 0, ""caixa"": ""30-2"", ""endereco"": ""NM41.001.004.002"", ""zona"": ""NM41"", ""source_file"": ""DB_BLITZ.xlsx"", ""source_row_number"": 1329}",401d493e-0fb3-4069-b0ba-1841d0f923b9
db_div_blitz,1845,duplicate_unique_key,"Duplicate row for unique keys ['cd', 'pedido', 'seq', 'filial', 'coddv']; kept last occurrence","{""cd"": 2, ""pedido"": 2026035, ""seq"": 1, ""filial"": 742, ""coddv"": 483826, ""descricao"": ""GEL HIG MAOS GIOVANNA BABY BLUE60ML"", ""qtd_nfo"": 1, ""conf"": 0, ""vl_div"": 3.71, ""conferente"": 137314, ""data_conf"": ""2026-02-05"", ""qtd_venc"": 0, ""caixa"": ""52-3"", ""endereco"": ""M508.005.002.001"", ""zona"": ""M508"", ""source_file"": ""DB_BLITZ.xlsx"", ""source_row_number"": 1845}",401d493e-0fb3-4069-b0ba-1841d0f923b9
db_div_blitz,2463,duplicate_unique_key,"Duplicate row for unique keys ['cd', 'pedido', 'seq', 'filial', 'coddv']; kept last occurrence","{""cd"": 7, ""pedido"": 2026017, ""seq"": 6, ""filial"": 891, ""coddv"": 538833, ""descricao"": ""NUTRIDRINK PROTEIN BAUNILHA 200ML"", ""qtd_nfo"": 1, ""conf"": 2, ""vl_div"": 14.1, ""conferente"": 70211438, ""data_conf"": ""2026-01-19"", ""qtd_venc"": 0, ""caixa"": ""40-0"", ""endereco"": ""AL32.013.002.003"", ""zona"": ""AL32"", ""source_file"": ""DB_BLITZ.xlsx"", ""source_row_number"": 2463}",401d493e-0fb3-4069-b0ba-1841d0f923b9
db_div_blitz,2759,duplicate_unique_key,"Duplicate row for unique keys ['cd', 'pedido', 'seq', 'filial', 'coddv']; kept last occurrence","{""cd"": 2, ""pedido"": 2026005, ""seq"": 2, ""filial"": 522, ""coddv"": 167088, ""descricao"": ""OMEPRAZOL 10MG CAPS C/14-GN MEDLEY"", ""qtd_nfo"": 66, ""conf"": 63, ""vl_div"": 8.67, ""conferente"": 103372, ""data_conf"": ""2026-01-13"", ""qtd_venc"": 0, ""caixa"": ""123-6"", ""endereco"": ""M405.006.001.005"", ""zona"": ""M405"", ""source_file"": ""DB_BLITZ.xlsx"", ""source_row_number"": 2759}",401d493e-0fb3-4069-b0ba-1841d0f923b9
