2026-02-27 18:47:42.855 | INFO     | app.sync_service:_run_sync:457 - table=db_estq_entr skipped reason=source_unchanged
2026-02-27 18:47:43.123 | INFO     | app.sync_service:_run_sync:457 - table=db_log_end skipped reason=source_unchanged
2026-02-27 18:47:43.378 | INFO     | app.sync_service:_run_sync:457 - table=db_prod_blitz skipped reason=source_unchanged
2026-02-27 18:47:43.639 | INFO     | app.sync_service:_run_sync:457 - table=db_prod_vol skipped reason=source_unchanged
2026-02-27 18:47:57.762 | INFO     | app.cli.app:healthcheck_command:189 - healthcheck_result=True details={'server_time_brasilia': '2026-02-27 18:47:57.528161-03:00', 'schema_app': 'ok', 'schema_staging': 'ok', 'schema_audit': 'ok', 'schema_authz': 'ok', 'authenticated_schema_usage_app': 'ok', 'authenticated_select_db_barras': 'ok'}
2026-02-27 20:39:19.123 | INFO     | app.cli.app:healthcheck_command:189 - healthcheck_result=True details={'server_time_brasilia': '2026-02-27 20:39:18.937001-03:00', 'schema_app': 'ok', 'schema_staging': 'ok', 'schema_audit': 'ok', 'schema_authz': 'ok', 'authenticated_schema_usage_app': 'ok', 'authenticated_select_db_barras': 'ok'}
2026-02-27 20:39:35.022 | INFO     | app.sync_service:_run_sync:506 - table=db_entrada_notas rows_in=12282 rows_valid=12282 rows_rejected=0
2026-02-27 20:39:37.574 | INFO     | app.sync_service:_run_sync:506 - table=db_avulso rows_in=4582 rows_valid=4582 rows_rejected=0
2026-02-27 20:39:39.726 | INFO     | app.sync_service:_run_sync:506 - table=db_usuario rows_in=3146 rows_valid=3146 rows_rejected=0
2026-02-27 20:39:47.439 | INFO     | app.sync_service:_run_sync:506 - table=db_barras rows_in=63434 rows_valid=63434 rows_rejected=0
2026-02-27 20:39:52.828 | INFO     | app.sync_service:_run_sync:506 - table=db_devolucao rows_in=18301 rows_valid=18300 rows_rejected=1
2026-02-27 20:39:54.824 | INFO     | app.sync_service:_run_sync:506 - table=db_pedido_direto rows_in=622 rows_valid=622 rows_rejected=0
2026-02-27 20:40:02.590 | INFO     | app.sync_service:_run_sync:506 - table=db_rotas rows_in=1913 rows_valid=1690 rows_rejected=223
2026-02-27 20:40:05.033 | INFO     | app.sync_service:_run_sync:506 - table=db_termo rows_in=5373 rows_valid=5373 rows_rejected=0
2026-02-27 20:41:41.166 | INFO     | app.sync_service:_run_sync:506 - table=db_end rows_in=600102 rows_valid=600090 rows_rejected=12
2026-02-27 20:42:56.413 | INFO     | app.sync_service:_run_sync:506 - table=db_estq_entr rows_in=706796 rows_valid=706796 rows_rejected=0
2026-02-27 20:43:17.489 | INFO     | app.sync_service:_run_sync:506 - table=db_log_end rows_in=180177 rows_valid=180177 rows_rejected=0
2026-02-27 20:43:19.493 | INFO     | app.sync_service:_run_sync:506 - table=db_prod_blitz rows_in=806 rows_valid=806 rows_rejected=0
2026-02-27 20:43:21.211 | INFO     | app.sync_service:_run_sync:506 - table=db_prod_vol rows_in=95 rows_valid=95 rows_rejected=0
2026-02-27 20:43:34.255 | INFO     | app.cli.app:healthcheck_command:189 - healthcheck_result=True details={'server_time_brasilia': '2026-02-27 20:43:34.101436-03:00', 'schema_app': 'ok', 'schema_staging': 'ok', 'schema_audit': 'ok', 'schema_authz': 'ok', 'authenticated_schema_usage_app': 'ok', 'authenticated_select_db_barras': 'ok'}
2026-02-28 07:41:02.255 | INFO     | app.cli.app:healthcheck_command:189 - healthcheck_result=True details={'server_time_brasilia': '2026-02-28 07:41:02.106254-03:00', 'schema_app': 'ok', 'schema_staging': 'ok', 'schema_audit': 'ok', 'schema_authz': 'ok', 'authenticated_schema_usage_app': 'ok', 'authenticated_select_db_barras': 'ok'}
2026-02-28 07:41:33.684 | INFO     | app.sync_service:_run_sync:506 - table=db_entrada_notas rows_in=7830 rows_valid=7830 rows_rejected=0
